nama_produk_normalized,review_mean,review_std,review_count,review_min,review_max,log_harga_mean,log_harga_median,berat_kg_mean,berat_kg_median,tebal_mm_mean,tebal_mm_median,jumlah_lembar_mean,jumlah_lembar_median,ukuran_cm_mean,ukuran_cm_median,panjang_meter_mean,panjang_meter_median,yard_mean,yard_median,box_panjang_cm_mean,box_panjang_cm_median,box_lebar_cm_mean,box_lebar_cm_median,box_tinggi_cm_mean,box_tinggi_cm_median,log_volume_box_cm3_mean,log_volume_box_cm3_median,lebar_cm_roll_mean,lebar_cm_roll_median,panjang_meter_roll_mean,panjang_meter_roll_median,lebar_pair_yard_mean,lebar_pair_yard_median,panjang_yard_pair_mean,panjang_yard_pair_median,jumlah_dimensi_x_mean,jumlah_dimensi_x_median,panjang_nama_mean,panjang_nama_median,jumlah_token_mean,jumlah_token_median,kategori_produk,jenis_produk,merek,warna,material,bentuk_kemasan,family_template,few_reviews_flag
lakban deli putih 45 mmx70 yard,4.0,0.0,2,4.0,4.0,8.891708,8.891708,0.0,0.0,46.165,46.165,0.0,0.0,0.0,0.0,0.0,0.0,69.38499999999999,69.38499999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.98,44.98,71.21000000000001,71.21000000000001,1.0,1.0,31.0,31.0,6.0,6.0,Perekat,lakban,deli,putih,lainnya,lainnya,lakban,1
lakban deli putih 48 mm x 100 yard,3.0,0.0,1,3.0,3.0,9.259225769705994,9.259225769705994,0.0,0.0,48.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,48.0,100.0,100.0,1.0,1.0,34.0,34.0,8.0,8.0,Perekat,lakban,deli,putih,lainnya,lainnya,lakban,1
lakban deli putih 48 mm x 50 yard,3.5,0.0,2,3.5,3.5,8.862174092124434,8.862174092124434,0.0,0.0,49.78,49.78,0.0,0.0,0.0,0.0,0.0,0.0,49.515,49.515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.394999999999996,48.394999999999996,48.44,48.44,1.0,1.0,33.0,33.0,8.0,8.0,Perekat,lakban,deli,putih,lainnya,lainnya,lakban,1
lakban deli putih 48 mm x 90 yard,2.5,0.0,1,2.5,2.5,9.39274525863144,9.39274525863144,0.0,0.0,48.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,48.0,90.0,90.0,1.0,1.0,33.0,33.0,8.0,8.0,Perekat,lakban,deli,putih,lainnya,lainnya,lakban,1
lakban fragile bening deli 45 mm x 75 yard,3.0,0.0,1,3.0,3.0,8.987321812850125,8.987321812850125,0.0,0.0,45.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,45.0,75.0,75.0,1.0,1.0,42.0,42.0,9.0,9.0,Perekat,lakban,deli,bening,lainnya,lainnya,lakban,1
lakban fragile bening deli 48 mm x 100 yard,4.0,0.0,2,4.0,4.0,9.479972460045282,9.479972460045282,0.0,0.0,47.08,47.08,0.0,0.0,0.0,0.0,0.0,0.0,98.41,98.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.96,46.96,101.88,101.88,1.0,1.0,43.0,43.0,9.0,9.0,Perekat,lakban,deli,bening,lainnya,lainnya,lakban,1
lakban fragile bening non brand 45 mm x 100 yard,4.0,0.0,4,4.0,4.0,9.108253990314271,9.118063480628543,0.0,0.0,43.6,43.76,0.0,0.0,0.0,0.0,0.0,0.0,96.3725,96.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.2975,44.685,94.775,93.55,1.0,1.0,48.0,48.0,10.0,10.0,Perekat,lakban,non brand,bening,lainnya,lainnya,lakban,0
lakban fragile bening sanpack 48 mm x 75 yard,4.5,0.0,2,4.5,4.5,9.240036520561258,9.240036520561258,0.0,0.0,47.11,47.11,0.0,0.0,0.0,0.0,0.0,0.0,77.28999999999999,77.28999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.795,48.795,74.08500000000001,74.08500000000001,1.0,1.0,45.0,45.0,9.0,9.0,Perekat,lakban,sanpack,bening,lainnya,lainnya,lakban,1
lakban fragile bening smilepack 45 mm x 120 yard,3.0,0.0,1,3.0,3.0,9.305741456739437,9.305741456739437,0.0,0.0,45.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,45.0,120.0,120.0,1.0,1.0,48.0,48.0,9.0,9.0,Perekat,lakban,smilepack,bening,lainnya,lainnya,lakban,1
lakban fragile bening smilepack 45 mm x 50 yard,3.0,0.0,3,3.0,3.0,9.095128817594121,9.092679,0.0,0.0,43.02,42.06,0.0,0.0,0.0,0.0,0.0,0.0,49.76,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.973333333333336,45.0,52.01333333333333,52.28,1.0,1.0,47.0,47.0,9.0,9.0,Perekat,lakban,smilepack,bening,lainnya,lainnya,lakban,1
lakban fragile bening smilepack 48 mm x 65 yard,4.0,0.0,1,4.0,4.0,9.093918908958932,9.093918908958932,0.0,0.0,48.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,48.0,65.0,65.0,1.0,1.0,47.0,47.0,9.0,9.0,Perekat,lakban,smilepack,bening,lainnya,lainnya,lakban,1
lakban fragile biru deli 48 mm x 85 yard,4.0,0.0,4,4.0,4.0,9.154972800060616,9.163498600121233,0.0,0.0,46.335,46.795,0.0,0.0,0.0,0.0,0.0,0.0,84.9925,84.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0875,46.0,88.1125,88.315,1.0,1.0,40.0,40.0,9.0,9.0,Perekat,lakban,deli,biru,lainnya,lainnya,lakban,0
lakban fragile biru deli 48 mm x 90 yard,3.0,0.0,1,3.0,3.0,9.259225769705994,9.259225769705994,0.0,0.0,48.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,48.0,90.0,90.0,1.0,1.0,40.0,40.0,9.0,9.0,Perekat,lakban,deli,biru,lainnya,lainnya,lakban,1
lakban fragile biru hiro 45 mm x 120 yard,4.0,0.0,2,4.0,4.0,9.558138517878623,9.558138517878623,0.0,0.0,45.435,45.435,0.0,0.0,0.0,0.0,0.0,0.0,120.96000000000001,120.96000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.46,43.46,122.545,122.545,1.0,1.0,41.0,41.0,9.0,9.0,Perekat,lakban,hiro,biru,lainnya,lainnya,lakban,1
lakban fragile biru hiro 48 mm x 75 yard,3.0,0.0,1,3.0,3.0,9.200391041122517,9.200391041122517,0.0,0.0,48.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,48.0,75.0,75.0,1.0,1.0,40.0,40.0,9.0,9.0,Perekat,lakban,hiro,biru,lainnya,lainnya,lakban,1
lakban fragile biru joyko 45 mm x 75 yard,3.0,0.0,1,3.0,3.0,9.259225769705994,9.259225769705994,0.0,0.0,45.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,45.0,75.0,75.0,1.0,1.0,41.0,41.0,9.0,9.0,Perekat,lakban,joyko,biru,lainnya,lainnya,lakban,1
lakban fragile biru joyko 48 mm x 100 yard,3.0,0.0,1,3.0,3.0,9.259225769705994,9.259225769705994,0.0,0.0,48.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,48.0,100.0,100.0,1.0,1.0,42.0,42.0,9.0,9.0,Perekat,lakban,joyko,biru,lainnya,lainnya,lakban,1
lakban fragile biru non brand 48 mm x 65 yard,3.0,0.0,3,3.0,3.0,8.968369604283374,8.983738,0.0,0.0,50.72333333333333,51.69,0.0,0.0,0.0,0.0,0.0,0.0,64.20666666666666,64.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.77,48.0,66.22000000000001,66.51,1.0,1.0,45.0,45.0,10.0,10.0,Perekat,lakban,non brand,biru,lainnya,lainnya,lakban,1
lakban fragile biru nonbrand 48 mm x 65 yard,3.0,0.0,1,3.0,3.0,9.078619,9.078619,0.0,0.0,45.95,45.95,0.0,0.0,0.0,0.0,0.0,0.0,69.15,69.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.96,46.96,69.45,69.45,1.0,1.0,44.0,44.0,9.0,9.0,Perekat,lakban,non brand,biru,lainnya,lainnya,lakban,1
lakban fragile biru sanpack 45 mm x 120 yard,3.0,0.0,1,3.0,3.0,9.35018926709258,9.35018926709258,0.0,0.0,45.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,45.0,120.0,120.0,1.0,1.0,44.0,44.0,9.0,9.0,Perekat,lakban,sanpack,biru,lainnya,lainnya,lakban,1
lakban fragile biru sanpack 45 mm x 90 yard,3.5,0.0,3,3.5,3.5,9.294004923235331,9.309593,0.0,0.0,46.193333333333335,45.0,0.0,0.0,0.0,0.0,0.0,0.0,88.23666666666668,89.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.923333333333325,45.0,91.47333333333334,91.97,1.0,1.0,43.0,43.0,9.0,9.0,Perekat,lakban,sanpack,biru,lainnya,lainnya,lakban,1
lakban fragile biru sanpack 48 mm x 65 yard,4.5,0.0,2,4.5,4.5,9.203840125980642,9.203840125980642,0.0,0.0,49.565,49.565,0.0,0.0,0.0,0.0,0.0,0.0,65.91,65.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.245000000000005,49.245000000000005,65.58,65.58,1.0,1.0,43.0,43.0,9.0,9.0,Perekat,lakban,sanpack,biru,lainnya,lainnya,lakban,1
lakban fragile biru yatta 45 mm x 75 yard,3.0,0.0,1,3.0,3.0,9.259225769705994,9.259225769705994,0.0,0.0,45.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,45.0,75.0,75.0,1.0,1.0,41.0,41.0,9.0,9.0,Perekat,lakban,yatta,biru,lainnya,lainnya,lakban,1
lakban fragile biru yatta 45 mm x 90 yard,4.0,0.0,4,4.0,4.0,9.209108341744129,9.206278183488259,0.0,0.0,45.385,45.2,0.0,0.0,0.0,0.0,0.0,0.0,91.0675,90.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.56,45.16,90.255,89.36500000000001,1.0,1.0,41.0,41.0,9.0,9.0,Perekat,lakban,yatta,biru,lainnya,lainnya,lakban,0
lakban fragile coklat hiro 45 mm x 75 yard,4.0,0.0,2,4.0,4.0,9.09460212028301,9.09460212028301,0.0,0.0,43.230000000000004,43.230000000000004,0.0,0.0,0.0,0.0,0.0,0.0,75.6,75.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.44,44.44,77.25999999999999,77.25999999999999,1.0,1.0,42.0,42.0,9.0,9.0,Perekat,lakban,hiro,coklat,lainnya,lainnya,lakban,1
lakban fragile coklat hiro 48 mm x 90 yard,3.5,0.0,2,3.5,3.5,9.05404454130868,9.05404454130868,0.0,0.0,49.915,49.915,0.0,0.0,0.0,0.0,0.0,0.0,89.03999999999999,89.03999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.025,49.025,92.49000000000001,92.49000000000001,1.0,1.0,42.0,42.0,9.0,9.0,Perekat,lakban,hiro,coklat,lainnya,lainnya,lakban,1
lakban fragile coklat hiro 48 mmx90 yard,3.5,0.0,1,3.5,3.5,9.035505,9.035505,0.0,0.0,51.86,51.86,0.0,0.0,0.0,0.0,0.0,0.0,85.68,85.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.07,50.07,92.42,92.42,1.0,1.0,40.0,40.0,7.0,7.0,Perekat,lakban,hiro,coklat,lainnya,lainnya,lakban,1
lakban fragile coklat joyko 48 mm x 50 yard,3.0,0.0,2,3.0,3.0,8.973059548283022,8.973059548283022,0.0,0.0,50.35,50.35,0.0,0.0,0.0,0.0,0.0,0.0,48.335,48.335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.595,49.595,50.905,50.905,1.0,1.0,43.0,43.0,9.0,9.0,Perekat,lakban,joyko,coklat,lainnya,lainnya,lakban,1
lakban fragile coklat joyko 48 mmx50 yard,3.0,0.0,1,3.0,3.0,8.98785,8.98785,0.0,0.0,46.51,46.51,0.0,0.0,0.0,0.0,0.0,0.0,53.29,53.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.95,48.95,50.25,50.25,1.0,1.0,41.0,41.0,7.0,7.0,Perekat,lakban,joyko,coklat,lainnya,lainnya,lakban,1
lakban fragile coklat sanpack 48 mm x 100 yard,3.5,0.0,1,3.5,3.5,9.305741456739437,9.305741456739437,0.0,0.0,48.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,48.0,100.0,100.0,1.0,1.0,46.0,46.0,9.0,9.0,Perekat,lakban,sanpack,coklat,lainnya,lainnya,lakban,1
lakban fragile coklat smilepack 45 mm x 65 yard,3.5,0.0,1,3.5,3.5,8.974744612722734,8.974744612722734,0.0,0.0,45.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,45.0,65.0,65.0,1.0,1.0,47.0,47.0,9.0,9.0,Perekat,lakban,smilepack,coklat,lainnya,lainnya,lakban,1
lakban fragile merah sanpack 45 mm x 100 yard,3.0,0.0,1,3.0,3.0,9.305741456739437,9.305741456739437,0.0,0.0,45.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,45.0,100.0,100.0,1.0,1.0,45.0,45.0,9.0,9.0,Perekat,lakban,sanpack,merah,lainnya,lainnya,lakban,1
lakban fragile merah sanpack 45 mm x 80 yard,4.0,0.0,2,4.0,4.0,9.27429272836972,9.27429272836972,0.0,0.0,43.155,43.155,0.0,0.0,0.0,0.0,0.0,0.0,79.905,79.905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.485,44.485,80.265,80.265,1.0,1.0,44.0,44.0,9.0,9.0,Perekat,lakban,sanpack,merah,lainnya,lainnya,lakban,1
lakban fragile merah sanpack 45 mmx80 yard,4.0,0.0,1,4.0,4.0,9.244192,9.244192,0.0,0.0,47.85,47.85,0.0,0.0,0.0,0.0,0.0,0.0,81.19,81.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.49,48.49,79.14,79.14,1.0,1.0,42.0,42.0,7.0,7.0,Perekat,lakban,sanpack,merah,lainnya,lainnya,lakban,1
lakban fragile merah smilepack 48 mm x 80 yard,3.5,0.0,1,3.5,3.5,9.19023970026918,9.19023970026918,0.0,0.0,48.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,48.0,80.0,80.0,1.0,1.0,46.0,46.0,9.0,9.0,Perekat,lakban,smilepack,merah,lainnya,lainnya,lakban,1
lakban fragile putih deli 45 mm x 65 yard,3.5,0.0,2,3.5,3.5,8.91290804828302,8.91290804828302,0.0,0.0,45.925,45.925,0.0,0.0,0.0,0.0,0.0,0.0,63.29,63.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.915,44.915,64.19,64.19,1.0,1.0,41.0,41.0,9.0,9.0,Perekat,lakban,deli,putih,lainnya,lainnya,lakban,1
lakban fragile putih deli 45 mmx65 yard,3.5,0.0,1,3.5,3.5,8.988198,8.988198,0.0,0.0,41.5,41.5,0.0,0.0,0.0,0.0,0.0,0.0,70.06,70.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.06,43.06,63.51,63.51,1.0,1.0,39.0,39.0,7.0,7.0,Perekat,lakban,deli,putih,lainnya,lainnya,lakban,1
lakban fragile putih deli 48 mm x 85 yard,3.5,0.0,1,3.5,3.5,9.210440366976515,9.210440366976515,0.0,0.0,48.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,48.0,85.0,85.0,1.0,1.0,41.0,41.0,9.0,9.0,Perekat,lakban,deli,putih,lainnya,lainnya,lakban,1
lakban fragile putih deli 48 mm x 90 yard,3.5,0.0,1,3.5,3.5,9.082620630373812,9.082620630373812,0.0,0.0,48.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,48.0,90.0,90.0,1.0,1.0,41.0,41.0,9.0,9.0,Perekat,lakban,deli,putih,lainnya,lainnya,lakban,1
lakban fragile putih joyko 45 mm x 100 yard,3.0,0.0,1,3.0,3.0,9.472781556562168,9.472781556562168,0.0,0.0,45.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,45.0,100.0,100.0,1.0,1.0,43.0,43.0,9.0,9.0,Perekat,lakban,joyko,putih,lainnya,lainnya,lakban,1
lakban fragile putih non brand 48 mm x 75 yard,2.5,0.0,1,2.5,2.5,9.179984251961285,9.179984251961285,0.0,0.0,48.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,48.0,75.0,75.0,1.0,1.0,46.0,46.0,10.0,10.0,Perekat,lakban,non brand,putih,lainnya,lainnya,lakban,1
lakban fragile putih non brand 48 mmx75 yard,2.5,0.0,1,2.5,2.5,9.118446,9.118446,0.0,0.0,48.13,48.13,0.0,0.0,0.0,0.0,0.0,0.0,80.06,80.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.26,45.26,71.68,71.68,1.0,1.0,44.0,44.0,8.0,8.0,Perekat,lakban,non brand,putih,lainnya,lainnya,lakban,1
lakban fragile putih smilepack 45 mm x 90 yard,4.5,0.0,2,4.5,4.5,9.126886288288677,9.126886288288677,0.0,0.0,45.83,45.83,0.0,0.0,0.0,0.0,0.0,0.0,88.33500000000001,88.33500000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.67,46.67,91.42,91.42,1.0,1.0,46.0,46.0,9.0,9.0,Perekat,lakban,smilepack,putih,lainnya,lainnya,lakban,1
lakban fragile putih smilepack 45 mmx90 yard,4.5,0.0,1,4.5,4.5,9.086189,9.086189,0.0,0.0,46.95,46.95,0.0,0.0,0.0,0.0,0.0,0.0,85.61,85.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.22,47.22,95.3,95.3,1.0,1.0,44.0,44.0,7.0,7.0,Perekat,lakban,smilepack,putih,lainnya,lainnya,lakban,1
lakban fragile putih yatta 45 mm x 80 yard,4.0,0.0,3,4.0,4.0,8.958318403196104,8.962007209588313,0.0,0.0,45.14666666666667,45.0,0.0,0.0,0.0,0.0,0.0,0.0,80.42999999999999,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.32333333333333,45.0,79.59333333333333,79.49,1.0,1.0,42.0,42.0,9.0,9.0,Perekat,lakban,yatta,putih,lainnya,lainnya,lakban,1
lakban fresh vegetables bening hiro 48 mm x 100 yard,4.0,0.0,3,4.0,4.0,9.331915818913146,9.305741456739437,0.0,0.0,49.86333333333334,50.57,0.0,0.0,0.0,0.0,0.0,0.0,103.61666666666667,104.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.14000000000001,48.58,101.97333333333334,102.52,1.0,1.0,52.0,52.0,10.0,10.0,Perekat,lakban,hiro,bening,lainnya,lainnya,lakban,1
lakban fresh vegetables bening yatta 45 mm x 75 yard,4.0,0.0,2,4.0,4.0,9.250114183488257,9.250114183488257,0.0,0.0,45.864999999999995,45.864999999999995,0.0,0.0,0.0,0.0,0.0,0.0,72.10499999999999,72.10499999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.92,43.92,73.88,73.88,1.0,1.0,52.0,52.0,10.0,10.0,Perekat,lakban,yatta,bening,lainnya,lainnya,lakban,1
lakban fresh vegetables biru hiro 45 mm x 50 yard,3.5,0.0,2,3.5,3.5,8.681632797733032,8.681632797733032,0.0,0.0,43.705,43.705,0.0,0.0,0.0,0.0,0.0,0.0,50.745000000000005,50.745000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.905,44.905,51.205,51.205,1.0,1.0,49.0,49.0,10.0,10.0,Perekat,lakban,hiro,biru,lainnya,lainnya,lakban,1
lakban fresh vegetables biru hiro 48 mm x 85 yard,4.0,0.0,3,4.0,4.0,8.773119810562923,8.79497643168877,0.0,0.0,46.156666666666666,47.04,0.0,0.0,0.0,0.0,0.0,0.0,82.38666666666667,83.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.199999999999996,48.0,83.40333333333334,83.65,1.0,1.0,49.0,49.0,10.0,10.0,Perekat,lakban,hiro,biru,lainnya,lainnya,lakban,1
lakban fresh vegetables biru sanpack 48 mm x 120 yard,3.5,0.0,2,3.5,3.5,9.430365460045282,9.430365460045282,0.0,0.0,46.245000000000005,46.245000000000005,0.0,0.0,0.0,0.0,0.0,0.0,121.795,121.795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.629999999999995,46.629999999999995,121.53,121.53,1.0,1.0,53.0,53.0,10.0,10.0,Perekat,lakban,sanpack,biru,lainnya,lainnya,lakban,1
lakban fresh vegetables biru sanpack 48 mm x 85 yard,3.0,0.0,1,3.0,3.0,9.137877200242468,9.137877200242468,0.0,0.0,48.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,48.0,85.0,85.0,1.0,1.0,52.0,52.0,10.0,10.0,Perekat,lakban,sanpack,biru,lainnya,lainnya,lakban,1
lakban fresh vegetables coklat hiro 48 mm x 70 yard,3.5,0.0,2,3.5,3.5,9.095670815186907,9.095670815186907,0.0,0.0,46.22,46.22,0.0,0.0,0.0,0.0,0.0,0.0,69.065,69.065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.415,49.415,71.7,71.7,1.0,1.0,51.0,51.0,10.0,10.0,Perekat,lakban,hiro,coklat,lainnya,lainnya,lakban,1
lakban fresh vegetables merah deli 48 mm x 75 yard,4.0,0.0,1,4.0,4.0,8.999742789830492,8.999742789830492,0.0,0.0,48.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,48.0,75.0,75.0,1.0,1.0,50.0,50.0,10.0,10.0,Perekat,lakban,deli,merah,lainnya,lainnya,lakban,1
lakban fresh vegetables merah joyko 48 mm x 85 yard,3.5,0.0,1,3.5,3.5,9.169622538697624,9.169622538697624,0.0,0.0,48.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,48.0,85.0,85.0,1.0,1.0,51.0,51.0,10.0,10.0,Perekat,lakban,joyko,merah,lainnya,lainnya,lakban,1
lakban fresh vegetables merah non brand 45 mm x 50 yard,2.5,0.0,4,2.5,2.5,8.789089357922192,8.795637215844385,0.0,0.0,45.37,45.4,0.0,0.0,0.0,0.0,0.0,0.0,49.2225,48.305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0875,44.985,50.2925,51.019999999999996,1.0,1.0,55.0,55.0,11.0,11.0,Perekat,lakban,non brand,merah,lainnya,lainnya,lakban,0
lakban fresh vegetables merah nonbrand 45 mmx50 yard,2.5,0.0,1,2.5,2.5,8.758165,8.758165,0.0,0.0,49.44,49.44,0.0,0.0,0.0,0.0,0.0,0.0,47.05,47.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.96,45.96,46.39,46.39,1.0,1.0,52.0,52.0,8.0,8.0,Perekat,lakban,non brand,merah,lainnya,lainnya,lakban,1
lakban fresh vegetables merah smilepack 48 mm x 50 yard,3.0,0.0,3,3.0,3.0,9.034300604283375,9.041194,0.0,0.0,46.370000000000005,45.81,0.0,0.0,0.0,0.0,0.0,0.0,50.60333333333333,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.41,51.57,49.04666666666666,50.0,1.0,1.0,55.0,55.0,10.0,10.0,Perekat,lakban,smilepack,merah,lainnya,lainnya,lakban,1
lakban fresh vegetables merah yatta 45 mm x 100 yard,2.5,0.0,7,2.5,2.5,9.321115181013226,9.336819,0.0,0.0,44.16285714285714,44.67,0.0,0.0,0.0,0.0,0.0,0.0,98.40428571428572,96.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.80714285714286,44.48,100.05571428571429,100.0,1.0,1.0,52.0,52.0,10.0,10.0,Perekat,lakban,yatta,merah,lainnya,lainnya,lakban,0
