Kategori Produk,Review,Family_Template,jenis_produk,merek,warna,material,bentuk_kemasan,log_harga,is_non_brand,berat_kg,tebal_mm,jumlah_lembar,ukuran_cm,panjang_meter,yard,box_panjang_cm,box_lebar_cm,box_tinggi_cm,log_volume_box_cm3,lebar_cm_roll,panjang_meter_roll,lebar_pair_yard,panjang_yard_pair,is_bflute,is_cflute,is_foam,is_kraft,jumlah_dimensi_x,panjang_nama,jumlah_token,Nama_Produk_Normalized,Split_Grouped
Peralatan Industri,3.0,plastik_hdpe,plastik hd,lainnya,lainnya,hd,lainnya,8.946178,0,0.0,0.0,0.0,46.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,24,7,plastik hd 45 cm x 50 cm,train
Perekat,3.5,double_tape,pe foam,joyko,lainnya,foam,lainnya,10.434245,0,0.0,51.75,0.0,0.0,2.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,38,9,double tape foam joyko 48 mm x 3 meter,train
Kemasan Fleksibel,3.0,wrapping,wrapping,lainnya,hitam,lainnya,lainnya,10.518700218288163,0,0.0,0.0,0.0,25.0,250.0,0.0,0.0,0.0,0.0,0.0,25.0,250.0,0.0,0.0,0,0,0,0,1,32,7,wrapping hitam 25 cm x 250 meter,test
Kardus Kemasan,3.5,kardus,kardus,lainnya,lainnya,bflute,lainnya,7.67213,0,0.0,0.0,0.0,34.64,0.0,0.0,34.28,31.44,8.33,9.102618,0.0,0.0,0.0,0.0,1,0,0,0,2,42,11,kardus packing 34 cm x 30 cm x 9 cm bflute,train
Kemasan Pengiriman,4.0,polymailer,plastik,lainnya,silver,lainnya,lainnya,9.455109,0,0.0,0.0,0.0,26.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,39,8,plastik polymailer silver 25 cm x 35 cm,train
Perlengkapan Rumah,1.0,trash_bag,plastik,lainnya,hitam,lainnya,lainnya,9.165951,0,0.0,0.0,0.0,16.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,34,8,plastik kresek hitam 15 cm x 35 cm,train
Peralatan Industri,3.0,plastik_hdpe,plastik pe,lainnya,lainnya,pe,lainnya,8.03947991910045,0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,24,7,plastik pe 20 cm x 35 cm,validation
Material Busa,3.5,pe_foam,pe foam,lainnya,lainnya,foam,lainnya,13.134293924552235,0,0.0,5.0,0.0,125.0,250.0,0.0,0.0,0.0,0.0,0.0,125.0,250.0,0.0,0.0,0,0,1,0,2,33,10,pe foam 125 cm x 250 meter x 5 mm,train
Pelindung Kemasan,3.5,bubble_wrap,bubble wrap,global,bening,lainnya,lainnya,11.308370569092329,0,3.0,0.0,0.0,30.0,50.0,0.0,0.0,0.0,0.0,0.0,30.0,50.0,0.0,0.0,0,0,0,0,1,48,10,bubble wrap global bening 3.0kg 30 cm x 50 meter,train
Perlengkapan Rumah,4.0,laundry_pp,plastik,lainnya,lainnya,pp,lainnya,9.921594,0,0.0,0.0,0.0,58.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,40,9,kantong plastik laundry pp 60 cm x 90 cm,train
Perlengkapan Rumah,2.5,laundry_pp,plastik,lainnya,lainnya,pp,lainnya,9.928228944424577,0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,40,9,kantong plastik laundry pp 60 cm x 90 cm,train
Kardus Kemasan,4.0,kardus,kardus,lainnya,lainnya,kraft,lainnya,8.051986,0,0.0,0.0,0.0,20.88,0.0,0.0,20.88,19.94,19.28,8.990712,0.0,0.0,0.0,0.0,0,0,0,1,2,42,11,kardus packing 20 cm x 20 cm x 20 cm kraft,train
Perlengkapan Rumah,3.5,laundry_pp,plastik,lainnya,lainnya,pp,lainnya,9.433563920090563,0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,40,9,kantong plastik laundry pp 40 cm x 60 cm,train
Kardus Kemasan,3.0,kardus,kardus,lainnya,lainnya,bflute,lainnya,8.160803920954665,0,0.0,0.0,0.0,34.0,0.0,0.0,34.0,30.0,9.0,9.1248914101437,0.0,0.0,0.0,0.0,1,0,0,0,2,42,11,kardus packing 34 cm x 30 cm x 9 cm bflute,train
Kemasan Fleksibel,3.5,wrapping,wrapping,lainnya,bening,lainnya,lainnya,9.349089,0,0.0,0.0,0.0,10.38,189.2,0.0,0.0,0.0,0.0,0.0,10.31,215.5,0.0,0.0,0,0,0,0,1,33,7,wrapping bening 10 cm x 200 meter,train
Kemasan Pengiriman,3.5,polymailer,plastik,lainnya,biru,lainnya,lainnya,9.38701,0,0.0,0.0,0.0,29.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,37,8,plastik polymailer biru 30 cm x 40 cm,train
Perlengkapan Rumah,2.0,trash_bag,plastik,lainnya,putih,lainnya,lainnya,8.812742,0,0.0,0.0,0.0,23.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,34,8,plastik kresek putih 25 cm x 50 cm,train
Perlengkapan Rumah,2.0,trash_bag,plastik,lainnya,putih,lainnya,lainnya,8.845245,0,0.0,0.0,0.0,25.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,34,8,plastik kresek putih 25 cm x 50 cm,train
Pelindung Kemasan,4.0,bubble_wrap,bubble wrap,sanpack,bening,lainnya,lainnya,11.277215789596893,0,2.2,0.0,0.0,30.0,100.0,0.0,0.0,0.0,0.0,0.0,30.0,100.0,0.0,0.0,0,0,0,0,1,50,10,bubble wrap sanpack bening 2.2kg 30 cm x 100 meter,train
Kemasan Pengiriman,3.0,polymailer,plastik,lainnya,hitam,lainnya,lainnya,9.40252,0,0.0,0.0,0.0,24.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,38,8,plastik polymailer hitam 25 cm x 35 cm,train
Pengikat,3.0,tali_rafia,lainnya,lainnya,biru,lainnya,lainnya,9.382861,0,1.866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,21,4,tali rafia biru 1/2kg,train
Pelindung Kemasan,4.5,bubble_wrap,bubble wrap,upack,bening,lainnya,lainnya,11.097425172408933,0,2.4,0.0,0.0,30.0,25.0,0.0,0.0,0.0,0.0,0.0,30.0,25.0,0.0,0.0,0,0,0,0,1,47,10,bubble wrap upack bening 2.4kg 30 cm x 25 meter,train
Kardus Kemasan,4.0,kardus,kardus,lainnya,lainnya,cflute,lainnya,8.131824785007195,0,0.0,0.0,0.0,62.0,0.0,0.0,62.0,28.0,27.0,10.755197095695795,0.0,0.0,0.0,0.0,0,1,0,0,2,43,11,kardus packing 62 cm x 28 cm x 27 cm cflute,train
Kemasan Pengiriman,3.5,polymailer,plastik,lainnya,silver,lainnya,lainnya,9.738807,0,0.0,0.0,0.0,40.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,39,8,plastik polymailer silver 40 cm x 55 cm,train
Pelindung Kemasan,3.5,bubble_wrap,bubble wrap,global,hitam,lainnya,lainnya,11.465825,0,2.72,0.0,0.0,61.56,97.16,0.0,0.0,0.0,0.0,0.0,61.41,100.28,0.0,0.0,0,0,0,0,1,48,10,bubble wrap global hitam 2.7kg 60 cm x 100 meter,train
Material Busa,4.5,pe_foam,pe foam,lainnya,lainnya,foam,lainnya,12.188422799337028,0,0.0,1.0,0.0,125.0,250.0,0.0,0.0,0.0,0.0,0.0,125.0,250.0,0.0,0.0,0,0,1,0,2,33,10,pe foam 125 cm x 250 meter x 1 mm,train
Kemasan Fleksibel,3.5,wrapping,wrapping,lainnya,bening,lainnya,lainnya,9.798182590890704,0,0.0,0.0,0.0,10.0,300.0,0.0,0.0,0.0,0.0,0.0,10.0,300.0,0.0,0.0,0,0,0,0,1,33,7,wrapping bening 10 cm x 300 meter,train
Perlengkapan Rumah,3.5,laundry_pp,plastik,lainnya,lainnya,pp,lainnya,9.39274525863144,0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,40,9,kantong plastik laundry pp 45 cm x 65 cm,train
Material Busa,4.0,pe_foam,pe foam,lainnya,lainnya,foam,lainnya,12.372979,0,0.0,0.9,0.0,132.51,246.05,0.0,0.0,0.0,0.0,0.0,134.51,269.12,0.0,0.0,0,0,1,0,2,29,6,pe foam 125 cmx250 meterx1 mm,train
Perlengkapan Rumah,4.0,laundry_pp,plastik,lainnya,lainnya,pp,lainnya,9.683058,0,0.0,0.0,0.0,62.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,40,9,kantong plastik laundry pp 60 cm x 90 cm,train
Label,4.0,label_thermal,thermal,lainnya,lainnya,thermal,lembar,10.449263,0,0.0,76.78,502.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,40,9,sticker thermal 80 mm x 80 mm 500 lembar,train
Perekat,3.5,lakban,lakban,deli,biru,lainnya,lainnya,9.148571345578551,0,0.0,48.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,80.0,0,0,0,0,1,41,9,lakban unboxing biru deli 48 mm x 80 yard,train
Kemasan Fleksibel,2.5,wrapping,wrapping,lainnya,bening,lainnya,lainnya,10.289742,0,0.0,0.0,0.0,25.89,175.33,0.0,0.0,0.0,0.0,0.0,25.69,186.52,0.0,0.0,0,0,0,0,1,33,7,wrapping bening 25 cm x 175 meter,train
Perekat,3.5,lakban,lakban,deli,coklat,lainnya,lainnya,9.344057,0,0.0,44.94,0.0,0.0,0.0,92.19,0.0,0.0,0.0,0.0,0.0,0.0,49.53,95.88,0,0,0,0,1,43,9,lakban unboxing coklat deli 48 mm x 90 yard,train
Pelindung Kemasan,4.0,bubble_wrap,bubble wrap,sanpack,hitam,lainnya,lainnya,10.938891,0,2.011,0.0,0.0,28.38,24.37,0.0,0.0,0.0,0.0,0.0,27.9,24.72,0.0,0.0,0,0,0,0,1,48,10,bubble wrap sanpack hitam 2.2kg 30 cm x 25 meter,train
Perekat,3.0,lakban,lakban,deli,biru,lainnya,lainnya,9.259225769705994,0,0.0,48.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,90.0,0,0,0,0,1,40,9,lakban fragile biru deli 48 mm x 90 yard,train
Peralatan Industri,2.5,plastik_hdpe,plastik hd,lainnya,lainnya,hd,lainnya,8.656783,0,0.0,0.0,0.0,27.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,24,7,plastik hd 30 cm x 40 cm,train
Alat Pengemasan,3.5,tools,lakban,deli,lainnya,lainnya,lainnya,9.731307,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,21,3,dispenser lakban deli,train
Material Busa,4.0,pe_foam,pe foam,lainnya,lainnya,foam,lainnya,12.723741,0,0.0,2.96,0.0,131.33,262.14,0.0,0.0,0.0,0.0,0.0,131.98,269.58,0.0,0.0,0,0,1,0,2,33,10,pe foam 125 cm x 250 meter x 3 mm,train
Label,4.0,label_thermal,thermal,lainnya,lainnya,thermal,lembar,10.395138,0,0.0,85.82,555.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,46,10,sticker thermal lipat 80 mm x 80 mm 500 lembar,train
Kemasan Pengiriman,4.0,polymailer,plastik,lainnya,putih,lainnya,lainnya,9.445771,0,0.0,0.0,0.0,36.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,38,8,plastik polymailer putih 40 cm x 55 cm,train
Pelindung Kemasan,4.5,bubble_wrap,bubble wrap,upack,hitam,lainnya,lainnya,11.332991,0,2.937,0.0,0.0,134.59,50.85,0.0,0.0,0.0,0.0,0.0,122.04,50.01,0.0,0.0,0,0,0,0,1,47,10,bubble wrap upack hitam 2.7kg 125 cm x 50 meter,train
Perekat,3.5,double_tape,pe foam,yatta,lainnya,foam,lainnya,9.87822102528824,0,0.0,24.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,38,9,double tape foam yatta 24 mm x 3 meter,train
Peralatan Industri,2.0,plastik_hdpe,plastik hd,lainnya,lainnya,hd,lainnya,8.781267,0,0.0,0.0,0.0,28.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,24,7,plastik hd 30 cm x 40 cm,train
Pengikat,2.5,tali_rafia,lainnya,lainnya,hitam,lainnya,lainnya,9.902199,0,1.883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,22,4,tali rafia hitam 1/2kg,train
Pengikat,3.0,tali_rafia,lainnya,lainnya,biru,lainnya,lainnya,9.511235,0,0.996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,19,4,tali rafia biru 1kg,train
Pelindung Kemasan,5.0,bubble_wrap,bubble wrap,sanpack,hitam,lainnya,lainnya,11.040119,0,2.887,0.0,0.0,30.0,25.09,0.0,0.0,0.0,0.0,0.0,29.88,24.49,0.0,0.0,0,0,0,0,1,46,8,bubble wrap sanpack hitam 3.0kg 30 cmx25 meter,train
Pelindung Kemasan,4.5,bubble_wrap,bubble wrap,upack,hitam,lainnya,lainnya,11.559874,0,3.43,0.0,0.0,56.52,49.0,0.0,0.0,0.0,0.0,0.0,58.01,50.3,0.0,0.0,0,0,0,0,1,46,10,bubble wrap upack hitam 3.2kg 60 cm x 50 meter,train
Perekat,3.0,lakban,lakban,non brand,coklat,lainnya,lainnya,8.863515,1,0.0,46.46,0.0,0.0,0.0,66.54,0.0,0.0,0.0,0.0,0.0,0.0,47.59,64.86,0,0,0,0,1,39,9,lakban non brand coklat 45 mm x 70 yard,train
Kardus Kemasan,3.0,kardus,kardus,lainnya,lainnya,lainnya,lainnya,11.728044909070784,0,15.0,0.0,0.0,160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,31,6,kardus singleface 160 cm x 15kg,test
Perlengkapan Rumah,4.0,laundry_pp,plastik,lainnya,lainnya,pp,lainnya,9.209758,0,0.0,0.0,0.0,41.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,40,9,kantong plastik laundry pp 45 cm x 65 cm,train
Perlengkapan Rumah,1.0,trash_bag,plastik,lainnya,hitam,lainnya,lainnya,9.154661,0,0.0,0.0,0.0,13.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,34,8,plastik kresek hitam 15 cm x 35 cm,train
Perekat,3.0,lakban,lakban,non brand,coklat,lainnya,lainnya,8.917705,1,0.0,43.66,0.0,0.0,0.0,73.92,0.0,0.0,0.0,0.0,0.0,0.0,46.85,75.47,0,0,0,0,1,39,9,lakban non brand coklat 45 mm x 70 yard,train
Peralatan Industri,3.0,plastik_hdpe,plastik hd,lainnya,lainnya,hd,lainnya,7.012549,0,0.0,0.0,0.0,27.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,24,7,plastik hd 30 cm x 40 cm,train
Label,4.0,label_thermal,thermal,lainnya,lainnya,thermal,lembar,10.183682,0,0.0,93.92,308.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,48,10,sticker thermal lipat 100 mm x 100 mm 300 lembar,train
Perekat,4.0,lakban,lakban,sanpack,bening,lainnya,lainnya,8.922791623969637,0,0.0,45.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,75.0,0,0,0,0,1,37,8,lakban sanpack bening 45 mm x 75 yard,train
Pelindung Kemasan,4.5,bubble_wrap,bubble wrap,upack,hitam,lainnya,lainnya,11.454447,0,3.151,0.0,0.0,61.26,51.62,0.0,0.0,0.0,0.0,0.0,56.62,46.32,0.0,0.0,0,0,0,0,1,46,10,bubble wrap upack hitam 3.2kg 60 cm x 50 meter,train
Perlengkapan Rumah,3.0,laundry_pp,plastik,lainnya,lainnya,pp,lainnya,9.472781556562168,0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,40,9,kantong plastik laundry pp 40 cm x 60 cm,train
Pengikat,3.0,tali_rafia,lainnya,lainnya,kuning,lainnya,lainnya,13.490474083050811,0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,22,4,tali rafia kuning 50kg,train
Perekat,2.5,double_tape,pe foam,non brand,lainnya,foam,lainnya,10.280555,1,0.0,11.33,0.0,0.0,14.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,43,10,double tape foam non brand 12 mm x 15 meter,train
Kemasan Fleksibel,3.0,wrapping,wrapping,lainnya,hitam,lainnya,lainnya,10.32551474894327,0,0.0,0.0,0.0,10.0,200.0,0.0,0.0,0.0,0.0,0.0,10.0,200.0,0.0,0.0,0,0,0,0,1,32,7,wrapping hitam 10 cm x 200 meter,test
Perlengkapan Rumah,3.0,laundry_pp,plastik,lainnya,lainnya,pp,lainnya,9.080095,0,0.0,0.0,0.0,27.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,38,7,kantong plastik laundry pp 30 cmx50 cm,train
Perekat,3.0,lakban,lakban,smilepack,merah,lainnya,lainnya,9.074386,0,0.0,45.3,0.0,0.0,0.0,52.99,0.0,0.0,0.0,0.0,0.0,0.0,51.57,50.96,0,0,0,0,1,55,10,lakban fresh vegetables merah smilepack 48 mm x 50 yard,train
Pelindung Kemasan,4.5,bubble_wrap,bubble wrap,gmp,bening,lainnya,lainnya,11.513846,0,2.494,0.0,0.0,59.86,94.57,0.0,0.0,0.0,0.0,0.0,64.26,95.9,0.0,0.0,0,0,0,0,1,46,10,bubble wrap gmp bening 2.4kg 60 cm x 100 meter,train
Kemasan Pengiriman,2.5,polymailer,plastik,lainnya,putih,lainnya,lainnya,9.39274525863144,0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,38,8,plastik polymailer putih 30 cm x 40 cm,train
Perekat,3.5,double_tape,pe foam,yatta,lainnya,foam,lainnya,10.725489582719506,0,0.0,48.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,39,9,double tape foam yatta 48 mm x 15 meter,train
Kardus Kemasan,4.0,kardus,kardus,lainnya,lainnya,bflute,lainnya,7.746896,0,0.0,0.0,0.0,46.41,0.0,0.0,49.12,37.04,25.81,10.757048,0.0,0.0,0.0,0.0,1,0,0,0,2,43,11,kardus packing 50 cm x 35 cm x 25 cm bflute,train
Kardus Kemasan,3.0,kardus,kardus,lainnya,lainnya,kraft,lainnya,8.43352,0,0.0,0.0,0.0,47.42,0.0,0.0,47.74,23.11,14.9,9.707457,0.0,0.0,0.0,0.0,0,0,0,1,2,42,11,kardus packing 45 cm x 25 cm x 15 cm kraft,train
Kemasan Fleksibel,3.5,wrapping,wrapping,lainnya,hitam,lainnya,lainnya,10.043292972227004,0,0.0,0.0,0.0,30.0,150.0,0.0,0.0,0.0,0.0,0.0,30.0,150.0,0.0,0.0,0,0,0,0,1,32,7,wrapping hitam 30 cm x 150 meter,train
Perlengkapan Rumah,3.0,laundry_pp,plastik,lainnya,lainnya,pp,lainnya,9.05963375455148,0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,40,9,kantong plastik laundry pp 30 cm x 50 cm,train
Pelindung Kemasan,4.0,bubble_wrap,bubble wrap,upack,hitam,lainnya,lainnya,11.42410518016564,0,2.4,0.0,0.0,125.0,50.0,0.0,0.0,0.0,0.0,0.0,125.0,50.0,0.0,0.0,0,0,0,0,1,47,10,bubble wrap upack hitam 2.4kg 125 cm x 50 meter,train
Perekat,3.5,lakban,lakban,smilepack,biru,lainnya,lainnya,9.259225769705994,0,0.0,48.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,80.0,0,0,0,0,1,46,9,lakban unboxing biru smilepack 48 mm x 80 yard,train
Pelindung Kemasan,4.5,bubble_wrap,bubble wrap,smilepack,bening,lainnya,lainnya,11.12485,0,3.047,0.0,0.0,32.22,24.56,0.0,0.0,0.0,0.0,0.0,31.24,26.48,0.0,0.0,0,0,0,0,1,50,9,bubble wrap smilepack bening 3.0kg 30cm x 25 meter,train
Material Busa,3.5,pe_foam,pe foam,lainnya,lainnya,foam,lainnya,12.264346270624156,0,0.0,1.0,0.0,125.0,250.0,0.0,0.0,0.0,0.0,0.0,125.0,250.0,0.0,0.0,0,0,1,0,2,33,10,pe foam 125 cm x 250 meter x 1 mm,train
Kemasan Fleksibel,2.5,wrapping,wrapping,lainnya,bening,lainnya,lainnya,10.23583,0,0.0,0.0,0.0,25.71,172.16,0.0,0.0,0.0,0.0,0.0,25.18,180.66,0.0,0.0,0,0,0,0,1,31,5,wrapping bening 25 cmx175 meter,train
Pengikat,2.0,tali_rafia,lainnya,lainnya,hitam,lainnya,lainnya,13.589238367558846,0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,21,4,tali rafia hitam 50kg,validation
Peralatan Industri,4.0,plastik_hdpe,plastik pe,lainnya,lainnya,pe,lainnya,8.343077871169383,0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,24,7,plastik pe 30 cm x 40 cm,test
Kemasan Pengiriman,3.0,polymailer,plastik,lainnya,hitam,lainnya,lainnya,9.39274525863144,0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,38,8,plastik polymailer hitam 35 cm x 50 cm,validation
Kemasan Fleksibel,4.0,wrapping,wrapping,lainnya,hitam,lainnya,lainnya,9.418713,0,0.0,0.0,0.0,9.29,179.63,0.0,0.0,0.0,0.0,0.0,9.6,185.63,0.0,0.0,0,0,0,0,1,31,6,wrapping hitam 10cm x 175 meter,train
Pelindung Kemasan,3.5,bubble_wrap,bubble wrap,smilepack,bening,lainnya,lainnya,11.553996,0,3.353,0.0,0.0,55.64,100.97,0.0,0.0,0.0,0.0,0.0,58.66,92.75,0.0,0.0,0,0,0,0,1,52,10,bubble wrap smilepack bening 3.2kg 60 cm x 100 meter,train
Kardus Kemasan,4.5,kardus,kardus,lainnya,lainnya,cflute,lainnya,7.852314,0,0.0,0.0,0.0,50.96,0.0,0.0,49.63,35.1,26.58,10.742977,0.0,0.0,0.0,0.0,0,1,0,0,2,39,7,kardus packing 50 cmx35 cmx25 cm cflute,train
Kemasan Fleksibel,4.5,wrapping,wrapping,lainnya,bening,lainnya,lainnya,10.176233,0,0.0,0.0,0.0,31.05,180.39,0.0,0.0,0.0,0.0,0.0,31.53,163.48,0.0,0.0,0,0,0,0,1,33,7,wrapping bening 30 cm x 175 meter,train
Perlengkapan Rumah,3.0,laundry_pp,plastik,lainnya,lainnya,pp,lainnya,9.631074,0,0.0,0.0,0.0,61.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,40,9,kantong plastik laundry pp 60 cm x 90 cm,train
Peralatan Industri,2.0,plastik_hdpe,plastik hd,lainnya,lainnya,hd,lainnya,8.720762,0,0.0,0.0,0.0,29.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,24,7,plastik hd 30 cm x 40 cm,train
Kemasan Pengiriman,3.0,polymailer,plastik,lainnya,putih,lainnya,lainnya,9.39274525863144,0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,38,8,plastik polymailer putih 30 cm x 40 cm,train
Perlengkapan Rumah,1.0,trash_bag,plastik,lainnya,hitam,lainnya,lainnya,9.173568,0,0.0,0.0,0.0,15.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,34,8,plastik kresek hitam 15 cm x 35 cm,train
Kemasan Pengiriman,3.5,polymailer,plastik,lainnya,biru,lainnya,lainnya,9.39274525863144,0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,37,8,plastik polymailer biru 40 cm x 55 cm,test
Peralatan Industri,3.0,plastik_hdpe,plastik hd,lainnya,lainnya,hd,lainnya,9.094325,0,0.0,0.0,0.0,43.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,24,7,plastik hd 45 cm x 50 cm,train
Material Busa,4.0,pe_foam,pe foam,lainnya,lainnya,foam,lainnya,12.483373,0,0.0,2.18,0.0,119.24,258.76,0.0,0.0,0.0,0.0,0.0,117.88,260.55,0.0,0.0,0,0,1,0,2,33,10,pe foam 125 cm x 250 meter x 2 mm,train
Perekat,4.0,lakban,lakban,deli,biru,lainnya,lainnya,9.230165,0,0.0,46.96,0.0,0.0,0.0,86.41,0.0,0.0,0.0,0.0,0.0,0.0,44.35,90.76,0,0,0,0,1,40,9,lakban fragile biru deli 48 mm x 85 yard,train
Kemasan Fleksibel,3.5,wrapping,wrapping,lainnya,bening,lainnya,lainnya,10.404293143019792,0,0.0,0.0,0.0,50.0,150.0,0.0,0.0,0.0,0.0,0.0,50.0,150.0,0.0,0.0,0,0,0,0,1,33,7,wrapping bening 50 cm x 150 meter,train
Perekat,3.5,lakban,lakban,sanpack,biru,lainnya,lainnya,9.427167,0,0.0,44.49,0.0,0.0,0.0,123.59,0.0,0.0,0.0,0.0,0.0,0.0,45.26,123.06,0,0,0,0,1,53,10,lakban fresh vegetables biru sanpack 48 mm x 120 yard,train
Perlengkapan Rumah,3.5,trash_bag,plastik,lainnya,hitam,lainnya,lainnya,7.824445930877619,0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,34,8,plastik kresek hitam 20 cm x 40 cm,train
Kardus Kemasan,2.0,kardus,kardus,lainnya,lainnya,cflute,lainnya,8.665785595466064,0,0.0,0.0,0.0,26.0,0.0,0.0,26.0,20.0,21.0,9.298442820197728,0.0,0.0,0.0,0.0,0,1,0,0,2,43,11,kardus packing 26 cm x 20 cm x 21 cm cflute,test
Perekat,3.0,lakban,lakban,non brand,merah,lainnya,lainnya,8.716207971151853,1,0.0,48.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,80.0,0,0,0,0,1,38,9,lakban non brand merah 48 mm x 80 yard,test
