Kategori Produk,Review,Family_Template,jenis_produk,merek,warna,material,bentuk_kemasan,log_harga,is_non_brand,berat_kg,tebal_mm,jumlah_lembar,ukuran_cm,panjang_meter,yard,box_panjang_cm,box_lebar_cm,box_tinggi_cm,log_volume_box_cm3,lebar_cm_roll,panjang_meter_roll,lebar_pair_yard,panjang_yard_pair,is_bflute,is_cflute,is_foam,is_kraft,jumlah_dimensi_x,panjang_nama,jumlah_token,Nama_Produk_Normalized,Split_Grouped
Perlengkapan Rumah,3.5,laundry_pp,plastik,lainnya,lainnya,pp,lainnya,9.61587214452889,0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,40,9,kantong plastik laundry pp 50 cm x 75 cm,train
Material Busa,3.5,pe_foam,pe foam,lainnya,lainnya,foam,lainnya,13.140205260167273,0,0.0,5.0,0.0,125.0,250.0,0.0,0.0,0.0,0.0,0.0,125.0,250.0,0.0,0.0,0,0,1,0,2,33,10,pe foam 125 cm x 250 meter x 5 mm,train
Perlengkapan Rumah,2.5,trash_bag,plastik,lainnya,lainnya,pe,lainnya,10.92415631759022,0,0.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,39,9,plastik sampah jumbo pe 120 cm x 180 cm,train
Peralatan Industri,3.5,plastik_hdpe,plastik pe,lainnya,lainnya,pe,lainnya,9.798182590890704,0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,25,7,plastik pe 60 cm x 100 cm,validation
Kemasan Fleksibel,3.5,wrapping,wrapping,lainnya,bening,lainnya,lainnya,9.546884034617923,0,0.0,0.0,0.0,30.0,100.0,0.0,0.0,0.0,0.0,0.0,30.0,100.0,0.0,0.0,0,0,0,0,1,33,7,wrapping bening 30 cm x 100 meter,train
Material Busa,3.5,pe_foam,pe foam,lainnya,lainnya,foam,lainnya,13.079457964073546,0,0.0,5.0,0.0,125.0,250.0,0.0,0.0,0.0,0.0,0.0,125.0,250.0,0.0,0.0,0,0,1,0,2,33,10,pe foam 125 cm x 250 meter x 5 mm,train
Peralatan Industri,3.5,plastik_hdpe,plastik pe,lainnya,lainnya,pe,lainnya,7.783640596221253,0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,24,7,plastik pe 30 cm x 40 cm,test
Material Busa,4.5,pe_foam,pe foam,lainnya,lainnya,foam,lainnya,13.08466358706136,0,0.0,4.0,0.0,125.0,250.0,0.0,0.0,0.0,0.0,0.0,125.0,250.0,0.0,0.0,0,0,1,0,2,33,10,pe foam 125 cm x 250 meter x 4 mm,train
Perlengkapan Rumah,3.5,trash_bag,plastik,lainnya,hitam,lainnya,lainnya,7.824445930877619,0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,34,8,plastik kresek hitam 25 cm x 50 cm,test
Kemasan Fleksibel,2.5,wrapping,wrapping,lainnya,hitam,lainnya,lainnya,9.798182590890704,0,0.0,0.0,0.0,10.0,175.0,0.0,0.0,0.0,0.0,0.0,10.0,175.0,0.0,0.0,0,0,0,0,1,32,7,wrapping hitam 10 cm x 175 meter,train
Perekat,2.5,lakban,lakban,hiro,putih,lainnya,lainnya,8.922791623969637,0,0.0,45.0,0.0,0.0,0.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,65.0,0,0,0,0,1,33,8,lakban hiro putih 45 mm x 65 yard,test
Kardus Kemasan,3.0,kardus,kardus,lainnya,lainnya,kraft,lainnya,8.45553053102413,0,0.0,0.0,0.0,20.0,0.0,0.0,20.0,20.0,20.0,8.987321812850125,0.0,0.0,0.0,0.0,0,0,0,1,2,42,11,kardus packing 20 cm x 20 cm x 20 cm kraft,train
Pelindung Kemasan,3.0,bubble_wrap,bubble wrap,non brand,bening,lainnya,lainnya,10.942013616092948,1,2.4,0.0,0.0,30.0,25.0,0.0,0.0,0.0,0.0,0.0,30.0,25.0,0.0,0.0,0,0,0,0,1,51,11,bubble wrap non brand bening 2.4kg 30 cm x 25 meter,validation
Kardus Kemasan,4.5,kardus,kardus,lainnya,lainnya,kraft,lainnya,7.824445930877619,0,0.0,0.0,0.0,20.0,0.0,0.0,20.0,20.0,20.0,8.987321812850125,0.0,0.0,0.0,0.0,0,0,0,1,2,42,11,kardus packing 20 cm x 20 cm x 20 cm kraft,train
Pelindung Kemasan,4.5,bubble_wrap,bubble wrap,gmp,bening,lainnya,lainnya,11.440365524765756,0,2.4,0.0,0.0,60.0,100.0,0.0,0.0,0.0,0.0,0.0,60.0,100.0,0.0,0.0,0,0,0,0,1,46,10,bubble wrap gmp bening 2.4kg 60 cm x 100 meter,train
Pengikat,4.0,tali_rafia,lainnya,lainnya,kuning,lainnya,lainnya,12.57936229760897,0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,22,4,tali rafia kuning 20kg,test
Peralatan Industri,3.0,plastik_hdpe,plastik hd,lainnya,lainnya,hd,lainnya,7.8636512654486515,0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,24,7,plastik hd 15 cm x 30 cm,test
Perekat,3.5,lakban,lakban,yatta,merah,lainnya,lainnya,9.15915233520675,0,0.0,45.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,90.0,0,0,0,0,1,34,8,lakban yatta merah 45 mm x 90 yard,train
Perekat,3.5,lakban,lakban,non brand,biru,lainnya,lainnya,8.853808274977197,1,0.0,45.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,90.0,0,0,0,0,1,37,9,lakban non brand biru 45 mm x 90 yard,train
Perlengkapan Rumah,3.5,laundry_pp,plastik,lainnya,lainnya,pp,lainnya,9.975854724662028,0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,40,9,kantong plastik laundry pp 60 cm x 90 cm,train
Alat Pengemasan,3.0,tools,cutter,joyko,lainnya,lainnya,lainnya,9.90353755128617,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,17,3,tape cutter joyko,validation
Perekat,4.5,lakban,lakban,joyko,biru,lainnya,lainnya,9.036106025364846,0,0.0,45.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,80.0,0,0,0,0,1,33,8,lakban joyko biru 45 mm x 80 yard,train
Pelindung Kemasan,4.5,bubble_wrap,bubble wrap,upack,hitam,lainnya,lainnya,11.477308649967686,0,3.2,0.0,0.0,60.0,50.0,0.0,0.0,0.0,0.0,0.0,60.0,50.0,0.0,0.0,0,0,0,0,1,46,10,bubble wrap upack hitam 3.2kg 60 cm x 50 meter,train
Peralatan Industri,1.5,plastik_hdpe,plastik pe,lainnya,lainnya,pe,lainnya,8.962007209588313,0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,24,7,plastik pe 15 cm x 30 cm,test
Pelindung Kemasan,4.0,bubble_wrap,bubble wrap,upack,hitam,lainnya,lainnya,11.42410518016564,0,2.4,0.0,0.0,125.0,50.0,0.0,0.0,0.0,0.0,0.0,125.0,50.0,0.0,0.0,0,0,0,0,1,47,10,bubble wrap upack hitam 2.4kg 125 cm x 50 meter,train
Kardus Kemasan,2.5,kardus,kardus,lainnya,lainnya,bflute,lainnya,8.268988209506656,0,0.0,0.0,0.0,55.0,0.0,0.0,55.0,35.0,30.0,10.963895944251435,0.0,0.0,0.0,0.0,1,0,0,0,2,43,11,kardus packing 55 cm x 35 cm x 30 cm bflute,train
Kardus Kemasan,3.5,kardus,kardus,lainnya,lainnya,bflute,lainnya,7.696667081526462,0,0.0,0.0,0.0,34.0,0.0,0.0,34.0,30.0,9.0,9.1248914101437,0.0,0.0,0.0,0.0,1,0,0,0,2,42,11,kardus packing 34 cm x 30 cm x 9 cm bflute,train
Perekat,3.5,double_tape,pe foam,deli,lainnya,foam,lainnya,9.852246888342531,0,0.0,24.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,37,9,double tape foam deli 24 mm x 3 meter,train
Material Busa,3.5,pe_foam,pe foam,lainnya,lainnya,foam,lainnya,12.87262171168374,0,0.0,4.0,0.0,125.0,250.0,0.0,0.0,0.0,0.0,0.0,125.0,250.0,0.0,0.0,0,0,1,0,2,33,10,pe foam 125 cm x 250 meter x 4 mm,train
Perekat,3.0,lakban,lakban,sanpack,coklat,lainnya,lainnya,8.909370405197466,0,0.0,45.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,50.0,0,0,0,0,1,37,8,lakban sanpack coklat 45 mm x 50 yard,validation
Kemasan Fleksibel,3.0,wrapping,wrapping,lainnya,hitam,lainnya,lainnya,10.518700218288163,0,0.0,0.0,0.0,25.0,250.0,0.0,0.0,0.0,0.0,0.0,25.0,250.0,0.0,0.0,0,0,0,0,1,32,7,wrapping hitam 25 cm x 250 meter,test
Perekat,4.0,lakban,lakban,smilepack,biru,lainnya,lainnya,9.179984251961285,0,0.0,45.0,0.0,0.0,0.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,85.0,0,0,0,0,1,37,8,lakban smilepack biru 45 mm x 85 yard,train
Perekat,3.5,lakban,lakban,yatta,biru,lainnya,lainnya,8.936035096566041,0,0.0,45.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,50.0,0,0,0,0,1,33,8,lakban yatta biru 45 mm x 50 yard,train
Perekat,3.5,lakban,lakban,smilepack,coklat,lainnya,lainnya,9.148571345578551,0,0.0,48.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,80.0,0,0,0,0,1,39,8,lakban smilepack coklat 48 mm x 80 yard,train
Perekat,3.5,lakban,lakban,smilepack,bening,lainnya,lainnya,9.35018926709258,0,0.0,48.0,0.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,120.0,0,0,0,0,1,40,8,lakban smilepack bening 48 mm x 120 yard,test
Pengikat,3.5,tali_rafia,lainnya,lainnya,hijau,lainnya,lainnya,12.48560031099168,0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,21,4,tali rafia hijau 20kg,test
Kardus Kemasan,3.5,kardus,kardus,lainnya,lainnya,bflute,lainnya,8.006700845440367,0,0.0,0.0,0.0,30.0,0.0,0.0,30.0,20.0,10.0,8.699681400989514,0.0,0.0,0.0,0.0,1,0,0,0,2,43,11,kardus packing 30 cm x 20 cm x 10 cm bflute,train
Alat Pengemasan,3.5,tools,lakban,deli,lainnya,lainnya,lainnya,9.741027444837728,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,21,3,dispenser lakban deli,train
Perekat,2.5,lakban,lakban,non brand,merah,lainnya,lainnya,8.81001204797317,1,0.0,45.0,0.0,0.0,0.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,65.0,0,0,0,0,1,38,9,lakban non brand merah 45 mm x 65 yard,validation
Perlengkapan Rumah,3.0,laundry_pp,plastik,lainnya,lainnya,pp,lainnya,9.546884034617923,0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,40,9,kantong plastik laundry pp 40 cm x 60 cm,train
Label,3.5,label_thermal,thermal,lainnya,lainnya,thermal,lembar,10.25769445336048,0,0.0,100.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,42,9,sticker thermal 100 mm x 100 mm 300 lembar,train
Kardus Kemasan,4.0,kardus,kardus,lainnya,lainnya,bflute,lainnya,7.696667081526462,0,0.0,0.0,0.0,50.0,0.0,0.0,50.0,35.0,25.0,10.686269748667398,0.0,0.0,0.0,0.0,1,0,0,0,2,43,11,kardus packing 50 cm x 35 cm x 25 cm bflute,train
Peralatan Industri,3.5,plastik_hdpe,plastik hd,lainnya,lainnya,hd,lainnya,8.517393171418904,0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,24,7,plastik hd 35 cm x 55 cm,test
Perlengkapan Rumah,2.5,trash_bag,plastik,lainnya,hitam,lainnya,lainnya,8.79497643168877,0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,34,8,plastik kresek hitam 25 cm x 50 cm,test
Kemasan Pengiriman,4.0,polymailer,plastik,lainnya,hitam,lainnya,lainnya,9.39274525863144,0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,38,8,plastik polymailer hitam 40 cm x 55 cm,train
Pengikat,2.5,tali_rafia,lainnya,lainnya,biru,lainnya,lainnya,13.558682241819245,0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,20,4,tali rafia biru 50kg,test
Perlengkapan Rumah,3.5,laundry_pp,plastik,lainnya,lainnya,pp,lainnya,9.825580063659602,0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,40,9,kantong plastik laundry pp 50 cm x 75 cm,train
Peralatan Industri,2.0,plastik_hdpe,plastik hd,lainnya,lainnya,hd,lainnya,10.32551474894327,0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,25,7,plastik hd 80 cm x 120 cm,validation
Perekat,3.0,lakban,lakban,joyko,biru,lainnya,lainnya,9.259225769705994,0,0.0,48.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,100.0,0,0,0,0,1,42,9,lakban fragile biru joyko 48 mm x 100 yard,test
Perekat,4.0,lakban,lakban,yatta,merah,lainnya,lainnya,8.94910546953925,0,0.0,48.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,70.0,0,0,0,0,1,34,8,lakban yatta merah 48 mm x 70 yard,train
Peralatan Industri,2.5,plastik_hdpe,plastik hd,lainnya,lainnya,hd,lainnya,8.612685172875459,0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,24,7,plastik hd 35 cm x 55 cm,test
Kemasan Fleksibel,3.5,wrapping,wrapping,lainnya,bening,lainnya,lainnya,11.07443600653965,0,0.0,0.0,0.0,50.0,250.0,0.0,0.0,0.0,0.0,0.0,50.0,250.0,0.0,0.0,0,0,0,0,1,33,7,wrapping bening 50 cm x 250 meter,validation
Kemasan Fleksibel,3.0,wrapping,wrapping,lainnya,bening,lainnya,lainnya,9.39274525863144,0,0.0,0.0,0.0,10.0,175.0,0.0,0.0,0.0,0.0,0.0,10.0,175.0,0.0,0.0,0,0,0,0,1,33,7,wrapping bening 10 cm x 175 meter,test
Perlengkapan Rumah,2.5,laundry_pp,plastik,lainnya,lainnya,pp,lainnya,9.852246888342531,0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,40,9,kantong plastik laundry pp 60 cm x 90 cm,train
Pelindung Kemasan,3.5,bubble_wrap,bubble wrap,non brand,hitam,lainnya,lainnya,11.367911253546788,1,2.4,0.0,0.0,60.0,100.0,0.0,0.0,0.0,0.0,0.0,60.0,100.0,0.0,0.0,0,0,0,0,1,51,11,bubble wrap non brand hitam 2.4kg 60 cm x 100 meter,train
Material Busa,4.0,pe_foam,pe foam,lainnya,lainnya,foam,lainnya,12.739640688812674,0,0.0,3.0,0.0,125.0,250.0,0.0,0.0,0.0,0.0,0.0,125.0,250.0,0.0,0.0,0,0,1,0,2,33,10,pe foam 125 cm x 250 meter x 3 mm,train
Pelindung Kemasan,3.5,bubble_wrap,bubble wrap,sanpack,bening,lainnya,lainnya,11.289794413577894,0,3.0,0.0,0.0,30.0,50.0,0.0,0.0,0.0,0.0,0.0,30.0,50.0,0.0,0.0,0,0,0,0,1,49,10,bubble wrap sanpack bening 3.0kg 30 cm x 50 meter,train
Peralatan Industri,3.0,plastik_hdpe,plastik pe,lainnya,lainnya,pe,lainnya,9.680406499268877,0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,24,7,plastik pe 50 cm x 75 cm,train
Pelindung Kemasan,4.0,bubble_wrap,bubble wrap,sanpack,hitam,lainnya,lainnya,11.231901180182517,0,3.2,0.0,0.0,30.0,50.0,0.0,0.0,0.0,0.0,0.0,30.0,50.0,0.0,0.0,0,0,0,0,1,48,10,bubble wrap sanpack hitam 3.2kg 30 cm x 50 meter,train
Perlengkapan Rumah,2.0,trash_bag,plastik,lainnya,lainnya,pe,lainnya,10.62135173563291,0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,39,9,plastik sampah jumbo pe 100 cm x 150 cm,validation
Peralatan Industri,3.0,plastik_hdpe,plastik hd,lainnya,lainnya,hd,lainnya,9.433563920090563,0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,24,7,plastik hd 50 cm x 75 cm,test
Perlengkapan Pengemasan,3.5,karung,karung,lainnya,lainnya,lainnya,lainnya,10.477316144080852,0,0.0,0.0,0.0,110.0,20.0,0.0,0.0,0.0,0.0,0.0,110.0,20.0,0.0,0.0,0,0,0,0,1,39,8,karung bagor lembaran 110 cm x 20 meter,validation
Label,4.0,label_thermal,thermal,lainnya,lainnya,thermal,lembar,10.357774570341576,0,0.0,80.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,40,9,sticker thermal 80 mm x 80 mm 500 lembar,train
Perlengkapan Rumah,4.5,laundry_pp,plastik,lainnya,lainnya,pp,lainnya,9.648659816955297,0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,40,9,kantong plastik laundry pp 60 cm x 90 cm,train
Perekat,3.0,lakban,lakban,joyko,putih,lainnya,lainnya,9.472781556562168,0,0.0,45.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,100.0,0,0,0,0,1,43,9,lakban fragile putih joyko 45 mm x 100 yard,validation
Perekat,3.5,lakban,lakban,sanpack,merah,lainnya,lainnya,8.987321812850125,0,0.0,48.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,80.0,0,0,0,0,1,36,8,lakban sanpack merah 48 mm x 80 yard,train
Kardus Kemasan,3.5,kardus,kardus,lainnya,lainnya,bflute,lainnya,8.03947991910045,0,0.0,0.0,0.0,65.0,0.0,0.0,65.0,35.0,30.0,11.13094736495452,0.0,0.0,0.0,0.0,1,0,0,0,2,43,11,kardus packing 65 cm x 35 cm x 30 cm bflute,train
Kemasan Fleksibel,2.5,wrapping,wrapping,lainnya,hitam,lainnya,lainnya,10.389026137075234,0,0.0,0.0,0.0,25.0,150.0,0.0,0.0,0.0,0.0,0.0,25.0,150.0,0.0,0.0,0,0,0,0,1,32,7,wrapping hitam 25 cm x 150 meter,validation
Perekat,4.0,lakban,lakban,hiro,putih,lainnya,lainnya,9.210440366976515,0,0.0,45.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,100.0,0,0,0,0,1,51,10,lakban fresh vegetables putih hiro 45 mm x 100 yard,train
Peralatan Industri,3.0,plastik_hdpe,plastik hd,lainnya,lainnya,hd,lainnya,8.853808274977197,0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,24,7,plastik hd 45 cm x 50 cm,train
Material Busa,4.0,pe_foam,pe foam,lainnya,lainnya,foam,lainnya,12.6410997921206,0,0.0,2.0,0.0,125.0,250.0,0.0,0.0,0.0,0.0,0.0,125.0,250.0,0.0,0.0,0,0,1,0,2,33,10,pe foam 125 cm x 250 meter x 2 mm,train
Material Busa,3.5,pe_foam,pe foam,lainnya,lainnya,foam,lainnya,12.511721101590595,0,0.0,2.0,0.0,125.0,250.0,0.0,0.0,0.0,0.0,0.0,125.0,250.0,0.0,0.0,0,0,1,0,2,33,10,pe foam 125 cm x 250 meter x 2 mm,train
Pengikat,4.0,tali_rafia,lainnya,lainnya,hijau,lainnya,lainnya,9.105090961257083,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,20,4,tali rafia hijau 1kg,train
Perekat,4.0,lakban,lakban,deli,biru,lainnya,lainnya,9.137877200242468,0,0.0,48.0,0.0,0.0,0.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,85.0,0,0,0,0,1,40,9,lakban fragile biru deli 48 mm x 85 yard,train
Kardus Kemasan,4.0,kardus,kardus,lainnya,lainnya,kraft,lainnya,8.216358332386156,0,0.0,0.0,0.0,65.0,0.0,0.0,65.0,35.0,30.0,11.13094736495452,0.0,0.0,0.0,0.0,0,0,0,1,2,42,11,kardus packing 65 cm x 35 cm x 30 cm kraft,train
Kemasan Fleksibel,2.5,wrapping,wrapping,lainnya,hitam,lainnya,lainnya,10.32551474894327,0,0.0,0.0,0.0,30.0,150.0,0.0,0.0,0.0,0.0,0.0,30.0,150.0,0.0,0.0,0,0,0,0,1,32,7,wrapping hitam 30 cm x 150 meter,train
Pengikat,3.0,tali_rafia,lainnya,lainnya,merah,lainnya,lainnya,12.669809806411456,0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,21,4,tali rafia merah 20kg,validation
Alat Pengemasan,3.5,tools,cutter,joyko,lainnya,lainnya,lainnya,9.975854724662028,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,17,3,tape cutter joyko,validation
Perekat,3.0,lakban,lakban,deli,biru,lainnya,lainnya,9.200391041122517,0,0.0,48.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,100.0,0,0,0,0,1,33,8,lakban deli biru 48 mm x 100 yard,test
Kardus Kemasan,3.5,kardus,kardus,lainnya,lainnya,lainnya,lainnya,11.434974734252892,0,15.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,31,6,kardus singleface 100 cm x 15kg,train
Perekat,3.0,lakban,lakban,deli,coklat,lainnya,lainnya,8.881975184248867,0,0.0,45.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,80.0,0,0,0,0,1,34,8,lakban deli coklat 45 mm x 80 yard,validation
Kemasan Fleksibel,2.5,wrapping,wrapping,lainnya,bening,lainnya,lainnya,10.308985993422082,0,0.0,0.0,0.0,25.0,250.0,0.0,0.0,0.0,0.0,0.0,25.0,250.0,0.0,0.0,0,0,0,0,1,33,7,wrapping bening 25 cm x 250 meter,validation
Perekat,3.0,lakban,lakban,non brand,putih,lainnya,lainnya,8.594339400592892,1,0.0,48.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,50.0,0,0,0,0,1,38,9,lakban non brand putih 48 mm x 50 yard,validation
Kemasan Fleksibel,3.0,wrapping,wrapping,lainnya,bening,lainnya,lainnya,9.39274525863144,0,0.0,0.0,0.0,10.0,175.0,0.0,0.0,0.0,0.0,0.0,10.0,175.0,0.0,0.0,0,0,0,0,1,33,7,wrapping bening 10 cm x 175 meter,test
Kemasan Fleksibel,4.5,wrapping,wrapping,lainnya,bening,lainnya,lainnya,10.203629181337648,0,0.0,0.0,0.0,30.0,175.0,0.0,0.0,0.0,0.0,0.0,30.0,175.0,0.0,0.0,0,0,0,0,1,33,7,wrapping bening 30 cm x 175 meter,train
Material Busa,4.0,pe_foam,pe foam,lainnya,lainnya,foam,lainnya,12.732282325539853,0,0.0,3.0,0.0,125.0,250.0,0.0,0.0,0.0,0.0,0.0,125.0,250.0,0.0,0.0,0,0,1,0,2,33,10,pe foam 125 cm x 250 meter x 3 mm,train
Kemasan Pengiriman,3.5,polymailer,plastik,lainnya,putih,lainnya,lainnya,9.39274525863144,0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,38,8,plastik polymailer putih 25 cm x 35 cm,train
Pelindung Kemasan,4.0,bubble_wrap,bubble wrap,smilepack,hitam,lainnya,lainnya,11.218567827096358,0,3.0,0.0,0.0,30.0,50.0,0.0,0.0,0.0,0.0,0.0,30.0,50.0,0.0,0.0,0,0,0,0,1,50,10,bubble wrap smilepack hitam 3.0kg 30 cm x 50 meter,train
Perlengkapan Rumah,3.0,laundry_pp,plastik,lainnya,lainnya,pp,lainnya,9.39274525863144,0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,40,9,kantong plastik laundry pp 35 cm x 55 cm,train
Perekat,2.5,lakban,lakban,non brand,merah,lainnya,lainnya,9.39274525863144,1,0.0,45.0,0.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,120.0,0,0,0,0,1,48,10,lakban unboxing merah non brand 45 mm x 120 yard,test
Pelindung Kemasan,4.0,bubble_wrap,bubble wrap,global,hitam,lainnya,lainnya,11.52288569676448,0,2.7,0.0,0.0,60.0,100.0,0.0,0.0,0.0,0.0,0.0,60.0,100.0,0.0,0.0,0,0,0,0,1,48,10,bubble wrap global hitam 2.7kg 60 cm x 100 meter,train
Material Busa,3.5,pe_foam,pe foam,lainnya,lainnya,foam,lainnya,12.945628585536271,0,0.0,4.0,0.0,125.0,250.0,0.0,0.0,0.0,0.0,0.0,125.0,250.0,0.0,0.0,0,0,1,0,2,33,10,pe foam 125 cm x 250 meter x 4 mm,train
Kemasan Fleksibel,3.5,wrapping,wrapping,lainnya,bening,lainnya,lainnya,9.61587214452889,0,0.0,0.0,0.0,25.0,100.0,0.0,0.0,0.0,0.0,0.0,25.0,100.0,0.0,0.0,0,0,0,0,1,33,7,wrapping bening 25 cm x 100 meter,train
Perekat,3.5,lakban,lakban,deli,biru,lainnya,lainnya,9.148571345578551,0,0.0,45.0,0.0,0.0,0.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,85.0,0,0,0,0,1,32,8,lakban deli biru 45 mm x 85 yard,train
Kardus Kemasan,3.5,kardus,kardus,lainnya,lainnya,bflute,lainnya,7.696667081526462,0,0.0,0.0,0.0,34.0,0.0,0.0,34.0,30.0,9.0,9.1248914101437,0.0,0.0,0.0,0.0,1,0,0,0,2,42,11,kardus packing 34 cm x 30 cm x 9 cm bflute,train
